Student_ID,CGPA,Aptitude_Score,Coding_Score,Communication_Score,Internship_Experience,Cluster_Label
28273,7.86,56,47,72,0,Needs Additional Training
28274,6.58,47,51,57,1,Needs Additional Training
28275,9.29,87,83,81,1,Placement Ready
28276,7.37,65,60,68,1,Needs Coding Improvement
28277,8.0,81,77,92,1,Placement Ready
28278,7.99,79,78,65,0,Needs Communication Improvement
28279,6.57,67,47,72,1,Needs Coding Improvement
28280,8.3,79,62,48,1,Needs Communication Improvement
28281,7.98,81,87,81,1,Placement Ready
28282,7.21,68,57,81,0,Needs Coding Improvement
28283,6.52,56,58,53,0,Needs Additional Training
28284,8.93,79,84,74,1,Placement Ready
28285,8.38,81,78,89,1,Placement Ready
28286,5.75,58,50,60,0,Needs Additional Training
28287,8.57,92,83,85,0,Placement Ready
28288,7.81,82,86,59,1,Needs Communication Improvement
28289,6.69,79,77,48,1,Needs Communication Improvement
28290,7.46,84,62,69,0,Needs Coding Improvement
28291,5.91,62,50,60,0,Needs Additional Training
28292,6.75,57,58,54,0,Needs Additional Training
28293,6.01,71,38,55,0,Needs Additional Training
28294,8.26,73,83,47,0,Needs Communication Improvement
28295,7.07,76,48,64,0,Needs Coding Improvement
28296,7.7,79,44,70,0,Needs Coding Improvement
28297,6.04,48,53,56,0,Needs Additional Training
28298,7.22,72,80,51,1,Needs Communication Improvement
28299,8.0,50,61,46,0,Needs Additional Training
28300,6.85,70,41,80,1,Needs Coding Improvement
28301,8.0,69,48,74,0,Needs Coding Improvement
28302,7.97,83,82,86,1,Placement Ready
28303,8.15,77,59,75,1,Needs Coding Improvement
28304,7.28,78,75,59,0,Needs Communication Improvement
28305,8.65,88,75,79,0,Placement Ready
28306,8.02,73,46,71,0,Needs Coding Improvement
28307,7.46,81,83,49,1,Needs Communication Improvement
28308,8.73,72,78,79,0,Placement Ready
28309,6.74,68,52,61,0,Needs Coding Improvement
28310,6.69,51,64,65,0,Needs Additional Training
28311,8.14,68,83,50,1,Needs Communication Improvement
28312,6.47,58,53,55,0,Needs Additional Training
28313,8.23,62,37,70,0,Needs Coding Improvement
28314,6.96,50,52,70,0,Needs Additional Training
28315,8.5,77,88,84,1,Placement Ready
28316,7.74,72,89,54,1,Needs Communication Improvement
28317,6.4,65,58,70,1,Needs Additional Training
28318,8.32,90,83,87,1,Placement Ready
28319,6.87,61,53,57,0,Needs Additional Training
28320,8.58,86,78,81,1,Placement Ready
28321,6.37,56,58,54,0,Needs Additional Training
28322,8.34,80,96,81,1,Placement Ready
28323,7.6,74,34,72,0,Needs Coding Improvement
28324,7.15,66,63,54,0,Needs Additional Training
28325,7.0,81,72,48,0,Needs Communication Improvement
28326,8.89,83,80,85,0,Placement Ready
28327,7.6,68,79,54,0,Needs Communication Improvement
28328,8.06,76,48,81,1,Needs Coding Improvement
28329,8.49,77,81,57,0,Needs Communication Improvement
28330,8.16,68,79,70,0,Needs Communication Improvement
28331,8.63,90,72,92,1,Placement Ready
28332,8.35,77,90,84,0,Placement Ready
28333,8.94,94,78,83,1,Placement Ready
28334,6.87,83,34,67,1,Needs Coding Improvement
28335,7.6,67,54,68,1,Needs Additional Training
28336,6.44,71,52,73,0,Needs Coding Improvement
28337,7.79,64,44,77,1,Needs Coding Improvement
28338,8.24,71,35,79,1,Needs Coding Improvement
28339,8.12,83,79,76,1,Placement Ready
28340,6.96,57,62,62,0,Needs Additional Training
28341,7.65,49,52,44,0,Needs Additional Training
28342,7.13,71,42,77,0,Needs Coding Improvement
28343,7.21,57,42,49,0,Needs Additional Training
28344,8.27,83,84,86,0,Placement Ready
28345,8.93,87,87,83,1,Placement Ready
28346,7.47,63,49,77,1,Needs Coding Improvement
28347,7.37,85,93,52,0,Needs Communication Improvement
28348,8.04,80,80,86,1,Placement Ready
28349,7.27,66,67,55,0,Needs Additional Training
28350,8.34,70,78,86,1,Placement Ready
28351,8.64,79,80,88,1,Placement Ready
28352,6.29,55,59,52,0,Needs Additional Training
28353,8.04,72,72,50,0,Needs Communication Improvement
28354,8.34,93,79,83,1,Placement Ready
28355,7.66,78,82,56,1,Needs Communication Improvement
28356,7.94,72,69,50,0,Needs Communication Improvement
28357,6.6,53,50,60,0,Needs Additional Training
28358,7.27,71,61,85,1,Needs Coding Improvement
28359,7.39,83,87,52,1,Needs Communication Improvement
28360,7.97,87,81,83,1,Placement Ready
28361,7.94,77,69,37,1,Needs Communication Improvement
28362,6.4,49,45,59,0,Needs Additional Training
28363,5.97,53,58,57,0,Needs Additional Training
28364,7.73,71,40,65,0,Needs Coding Improvement
28365,7.83,94,76,83,1,Placement Ready
28366,7.16,79,44,77,1,Needs Coding Improvement
28367,7.27,61,47,50,0,Needs Additional Training
28368,8.6,83,77,78,1,Placement Ready
28369,9.33,86,82,77,1,Placement Ready
28370,7.35,78,42,75,0,Needs Coding Improvement
28371,8.49,86,89,82,0,Placement Ready
28372,7.76,67,70,67,1,Needs Coding Improvement
28373,8.2,82,86,48,1,Needs Communication Improvement
28374,8.39,81,90,81,1,Placement Ready
28375,6.42,39,53,57,0,Needs Additional Training
28376,8.38,84,79,85,1,Placement Ready
28377,6.23,40,64,59,0,Needs Additional Training
28378,8.4,84,83,85,1,Placement Ready
28379,7.83,73,47,83,1,Needs Coding Improvement
28380,7.93,88,74,52,0,Needs Communication Improvement
28381,7.46,72,78,46,1,Needs Communication Improvement
28382,8.15,76,86,58,0,Needs Communication Improvement
28383,8.31,69,72,64,0,Needs Communication Improvement
28384,7.7,75,84,48,0,Needs Communication Improvement
28385,7.81,70,60,73,0,Needs Coding Improvement
28386,7.71,71,79,67,1,Needs Communication Improvement
28387,7.06,69,55,65,0,Needs Coding Improvement
28388,6.96,67,57,60,0,Needs Additional Training
28389,8.51,85,76,85,1,Placement Ready
28390,6.37,63,53,58,0,Needs Additional Training
28391,7.13,46,66,62,1,Needs Additional Training
28392,6.46,52,58,41,1,Needs Additional Training
28393,8.12,87,71,57,1,Needs Communication Improvement
28394,8.82,79,86,82,1,Placement Ready
28395,8.36,66,37,90,1,Needs Coding Improvement
28396,7.14,67,49,67,1,Needs Coding Improvement
28397,6.63,53,47,61,1,Needs Additional Training
28398,6.32,67,64,59,1,Needs Coding Improvement
28399,7.09,52,62,46,0,Needs Additional Training
28400,7.01,71,48,74,0,Needs Coding Improvement
28401,7.78,64,47,74,0,Needs Coding Improvement
28402,4.96,75,64,64,0,Needs Additional Training
28403,6.64,66,64,69,1,Needs Additional Training
28404,8.33,78,83,86,1,Placement Ready
28405,7.83,75,50,76,0,Needs Coding Improvement
28406,8.35,92,78,82,1,Placement Ready
28407,7.69,63,63,80,0,Needs Coding Improvement
28408,6.52,56,55,52,0,Needs Additional Training
28409,7.99,68,81,47,1,Needs Communication Improvement
28410,7.91,72,45,81,0,Needs Coding Improvement
28411,8.41,79,85,92,1,Placement Ready
28412,7.58,71,50,75,1,Needs Coding Improvement
28413,8.03,82,74,58,0,Needs Communication Improvement
28414,9.25,82,90,78,1,Placement Ready
28415,8.82,80,83,85,1,Placement Ready
28416,8.31,91,86,88,1,Placement Ready
28417,8.06,83,86,95,1,Placement Ready
28418,9.03,77,87,82,1,Placement Ready
28419,7.41,87,71,34,1,Needs Communication Improvement
28420,8.13,87,80,77,1,Placement Ready
28421,9.39,82,86,83,0,Placement Ready
28422,8.69,88,89,91,0,Placement Ready
28423,8.3,70,82,55,0,Needs Communication Improvement
28424,8.18,69,62,73,1,Needs Coding Improvement
28425,7.06,69,53,77,0,Needs Coding Improvement
28426,7.35,72,52,76,1,Needs Coding Improvement
28427,8.37,77,88,97,1,Placement Ready
28428,8.28,85,78,83,1,Placement Ready
28429,8.14,78,74,53,1,Needs Communication Improvement
28430,7.93,79,76,85,1,Placement Ready
28431,8.15,70,82,59,1,Needs Communication Improvement
28432,8.18,81,83,87,0,Placement Ready
28433,8.4,87,80,81,1,Placement Ready
28434,5.2,50,65,55,1,Needs Additional Training
28435,8.07,73,54,70,0,Needs Coding Improvement
28436,5.27,53,47,51,0,Needs Additional Training
28437,8.96,82,85,81,1,Placement Ready
28438,9.2,78,79,84,1,Placement Ready
28439,7.65,76,82,43,1,Needs Communication Improvement
28440,7.94,80,87,45,0,Needs Communication Improvement
28441,6.2,62,43,58,0,Needs Additional Training
28442,8.37,95,81,77,1,Placement Ready
28443,6.9,58,51,51,0,Needs Additional Training
28444,6.0,54,52,57,0,Needs Additional Training
28445,8.57,80,87,82,0,Placement Ready
28446,7.68,78,83,67,1,Needs Communication Improvement
28447,7.38,70,46,68,1,Needs Coding Improvement
28448,6.75,60,68,65,0,Needs Additional Training
28449,8.62,91,78,88,1,Placement Ready
28450,7.75,72,48,84,1,Needs Coding Improvement
28451,8.5,84,79,83,1,Placement Ready
28452,6.18,56,56,54,0,Needs Additional Training
28453,7.52,74,47,61,1,Needs Coding Improvement
28454,7.6,67,50,66,0,Needs Coding Improvement
28455,8.6,95,85,86,1,Placement Ready
28456,7.43,71,71,54,1,Needs Communication Improvement
28457,8.41,72,79,58,1,Needs Communication Improvement
28458,7.59,79,79,56,0,Needs Communication Improvement
28459,7.4,66,72,51,0,Needs Communication Improvement
28460,6.81,58,52,64,1,Needs Additional Training
28461,6.43,66,48,58,0,Needs Additional Training
28462,6.23,62,47,57,1,Needs Additional Training
28463,5.44,50,47,58,0,Needs Additional Training
28464,7.83,68,54,80,1,Needs Coding Improvement
28465,8.08,75,82,50,0,Needs Communication Improvement
28466,5.65,53,42,41,1,Needs Additional Training
28467,7.92,73,69,58,0,Needs Communication Improvement
28468,5.63,47,39,68,0,Needs Additional Training
28469,6.82,56,68,53,0,Needs Additional Training
28470,6.76,69,47,74,1,Needs Coding Improvement
28471,7.06,67,56,76,0,Needs Coding Improvement
28472,8.49,88,70,78,1,Placement Ready
28473,8.87,75,84,83,1,Placement Ready
28474,7.47,69,87,60,0,Needs Communication Improvement
28475,5.85,49,50,71,0,Needs Additional Training
28476,7.68,78,79,47,0,Needs Communication Improvement
28477,6.08,56,48,63,0,Needs Additional Training
28478,6.52,64,45,49,0,Needs Additional Training
28479,7.59,53,53,52,0,Needs Additional Training
28480,7.22,62,49,51,0,Needs Additional Training
28481,6.52,59,62,50,1,Needs Additional Training
28482,8.49,89,72,82,0,Placement Ready
28483,7.73,68,47,73,1,Needs Coding Improvement
28484,8.63,94,88,90,0,Placement Ready
28485,7.9,69,83,36,0,Needs Communication Improvement
28486,7.47,71,42,65,1,Needs Coding Improvement
28487,7.46,73,63,75,0,Needs Coding Improvement
28488,8.42,81,84,79,1,Placement Ready
28489,7.48,72,80,57,1,Needs Communication Improvement
28490,6.28,58,42,65,1,Needs Additional Training
28491,8.6,86,70,84,1,Placement Ready
28492,7.56,74,84,54,1,Needs Communication Improvement
28493,7.75,76,52,71,0,Needs Coding Improvement
28494,6.6,53,63,64,1,Needs Additional Training
28495,8.58,80,88,81,0,Placement Ready
28496,7.53,72,59,74,1,Needs Coding Improvement
28497,6.46,45,43,54,0,Needs Additional Training
28498,5.78,57,50,59,0,Needs Additional Training
28499,6.13,58,66,51,1,Needs Additional Training
28500,7.96,75,42,56,0,Needs Additional Training
28501,7.67,80,90,87,0,Placement Ready
28502,8.14,87,77,65,0,Needs Communication Improvement
28503,7.96,59,78,52,0,Needs Communication Improvement
28504,4.68,52,56,66,0,Needs Additional Training
28505,6.94,62,43,58,0,Needs Coding Improvement
28506,7.37,71,79,43,1,Needs Communication Improvement
28507,6.3,65,49,66,0,Needs Additional Training
28508,8.41,86,88,87,1,Placement Ready
28509,7.47,72,49,58,0,Needs Additional Training
28510,6.38,45,52,43,0,Needs Additional Training
28511,7.64,73,81,47,1,Needs Communication Improvement
28512,8.79,87,74,77,1,Placement Ready
28513,8.41,82,63,69,1,Needs Coding Improvement
28514,8.01,82,80,51,0,Needs Communication Improvement
28515,6.79,60,65,50,0,Needs Additional Training
28516,7.88,82,80,88,1,Placement Ready
28517,7.71,76,76,48,1,Needs Communication Improvement
28518,6.24,59,48,54,0,Needs Additional Training
28519,8.29,81,53,74,0,Needs Coding Improvement
28520,7.43,49,61,53,1,Needs Additional Training
28521,8.51,88,82,97,1,Placement Ready
28522,8.54,87,85,88,1,Placement Ready
28523,7.74,80,44,77,1,Needs Coding Improvement
28524,7.81,78,40,68,1,Needs Coding Improvement
28525,6.95,66,51,71,0,Needs Coding Improvement
28526,8.36,75,78,57,0,Needs Communication Improvement
28527,8.75,69,72,58,0,Needs Communication Improvement
28528,8.8,82,85,70,1,Placement Ready
28529,7.05,70,63,78,0,Needs Coding Improvement
28530,6.56,52,65,64,0,Needs Additional Training
28531,7.51,68,82,43,1,Needs Communication Improvement
28532,7.5,74,48,71,0,Needs Coding Improvement
28533,7.36,80,83,37,1,Needs Communication Improvement
28534,6.44,50,46,58,0,Needs Additional Training
28535,5.35,51,66,66,0,Needs Additional Training
28536,6.5,60,72,64,1,Needs Additional Training
28537,8.31,94,78,88,1,Placement Ready
28538,7.63,82,81,58,1,Needs Communication Improvement
28539,8.1,75,55,76,1,Needs Coding Improvement
28540,8.5,83,92,96,1,Placement Ready
28541,8.11,68,76,64,1,Needs Communication Improvement
28542,7.92,80,45,75,0,Needs Coding Improvement
28543,8.84,84,74,84,0,Placement Ready
28544,5.61,64,53,52,0,Needs Additional Training
28545,6.67,57,46,71,0,Needs Additional Training
28546,6.47,68,56,75,1,Needs Coding Improvement
28547,7.32,82,43,77,0,Needs Coding Improvement
28548,7.43,78,82,60,1,Needs Communication Improvement
28549,7.57,75,44,77,1,Needs Coding Improvement
28550,8.3,83,80,83,1,Placement Ready
28551,8.16,80,78,46,1,Needs Communication Improvement
28552,6.65,57,64,62,0,Needs Additional Training
28553,8.19,83,87,85,1,Placement Ready
28554,7.03,51,62,57,0,Needs Additional Training
28555,6.53,47,61,54,1,Needs Additional Training
28556,7.52,73,67,41,0,Needs Communication Improvement
28557,8.31,73,52,70,0,Needs Coding Improvement
28558,8.59,86,78,86,1,Placement Ready
28559,6.17,63,57,53,0,Needs Additional Training
28560,6.92,76,51,74,0,Needs Coding Improvement
28561,8.1,82,74,43,0,Needs Communication Improvement
28562,7.56,80,81,50,0,Needs Communication Improvement
28563,7.9,80,84,52,0,Needs Communication Improvement
28564,6.32,67,58,62,0,Needs Additional Training
28565,6.02,66,60,56,0,Needs Additional Training
28566,5.83,47,64,52,0,Needs Additional Training
28567,7.89,75,79,52,1,Needs Communication Improvement
28568,5.8,51,70,61,1,Needs Additional Training
28569,5.98,54,38,61,0,Needs Additional Training
28570,8.53,81,81,75,1,Placement Ready
28571,8.13,64,78,34,1,Needs Communication Improvement
28572,6.54,38,62,51,0,Needs Additional Training
28573,8.43,94,81,80,1,Placement Ready
28574,7.74,71,43,66,0,Needs Coding Improvement
28575,7.64,70,51,76,1,Needs Coding Improvement
28576,8.58,78,87,89,1,Placement Ready
28577,8.19,71,85,42,0,Needs Communication Improvement
28578,8.65,81,90,83,1,Placement Ready
28579,8.78,78,83,71,1,Placement Ready
28580,8.4,85,88,81,1,Placement Ready
28581,7.65,77,78,42,1,Needs Communication Improvement
28582,8.83,90,84,81,1,Placement Ready
28583,7.4,83,77,80,0,Placement Ready
28584,6.0,55,44,56,0,Needs Additional Training
28585,6.93,78,45,73,0,Needs Coding Improvement
28586,8.19,90,93,87,1,Placement Ready
28587,6.78,64,45,54,0,Needs Additional Training
28588,7.73,74,85,51,1,Needs Communication Improvement
28589,8.66,85,79,89,1,Placement Ready
28590,7.05,61,59,56,1,Needs Additional Training
28591,8.5,73,50,74,0,Needs Coding Improvement
28592,6.64,72,46,75,1,Needs Coding Improvement
28593,6.58,57,48,54,0,Needs Additional Training
28594,8.01,77,78,62,0,Needs Communication Improvement
28595,7.04,89,50,83,1,Needs Coding Improvement
28596,5.06,45,56,64,0,Needs Additional Training
28597,6.5,50,67,46,0,Needs Additional Training
28598,7.76,63,76,54,1,Needs Communication Improvement
28599,6.79,58,54,57,0,Needs Additional Training
28600,8.69,87,80,87,1,Placement Ready
28601,5.48,47,62,62,0,Needs Additional Training
28602,6.54,74,45,75,0,Needs Coding Improvement
28603,8.29,72,86,43,0,Needs Communication Improvement
28604,8.14,63,80,49,0,Needs Communication Improvement
28605,6.44,63,34,75,0,Needs Coding Improvement
28606,8.09,76,79,47,0,Needs Communication Improvement
28607,7.03,72,37,76,0,Needs Coding Improvement
28608,8.59,84,71,79,1,Placement Ready
28609,7.36,74,77,55,1,Needs Communication Improvement
28610,7.81,74,85,42,0,Needs Communication Improvement
28611,8.98,86,70,82,1,Placement Ready
28612,7.82,86,71,35,1,Needs Communication Improvement
28613,8.2,82,88,77,1,Placement Ready
28614,7.56,73,83,61,1,Needs Communication Improvement
28615,7.51,73,36,69,0,Needs Coding Improvement
28616,7.44,81,75,90,0,Placement Ready
28617,7.1,67,40,74,1,Needs Coding Improvement
28618,7.56,61,55,59,0,Needs Additional Training
28619,8.31,78,71,57,1,Needs Communication Improvement
28620,8.52,77,51,78,1,Needs Coding Improvement
28621,5.84,58,51,57,1,Needs Additional Training
28622,5.63,56,57,55,0,Needs Additional Training
28623,8.63,85,86,88,1,Placement Ready
28624,7.52,72,79,55,1,Needs Communication Improvement
28625,6.73,72,74,45,1,Needs Communication Improvement
28626,6.42,68,58,73,1,Needs Coding Improvement
28627,9.08,87,86,88,1,Placement Ready
28628,7.49,75,57,65,1,Needs Coding Improvement
28629,7.43,63,77,52,0,Needs Communication Improvement
28630,7.36,77,48,69,0,Needs Coding Improvement
28631,7.42,63,82,47,0,Needs Communication Improvement
28632,7.55,68,76,59,0,Needs Communication Improvement
28633,8.48,73,69,39,1,Needs Communication Improvement
28634,8.14,64,44,76,0,Needs Coding Improvement
28635,8.14,93,87,86,1,Placement Ready
28636,7.01,59,67,53,0,Needs Additional Training
28637,8.42,87,78,50,0,Needs Communication Improvement
28638,8.07,82,78,88,1,Placement Ready
28639,8.61,87,82,75,0,Placement Ready
28640,6.69,49,55,65,1,Needs Additional Training
28641,7.65,69,49,76,0,Needs Coding Improvement
28642,7.02,46,57,55,1,Needs Additional Training
28643,8.97,70,72,55,1,Needs Communication Improvement
28644,6.06,57,63,60,0,Needs Additional Training
28645,8.46,82,82,82,1,Placement Ready
28646,9.06,93,78,78,0,Placement Ready
28647,7.93,74,54,80,1,Needs Coding Improvement
28648,8.8,66,66,57,0,Needs Communication Improvement
28649,6.67,52,58,52,1,Needs Additional Training
28650,8.21,92,74,91,1,Placement Ready
28651,8.36,83,79,78,1,Placement Ready
28652,8.92,92,89,79,0,Placement Ready
28653,8.78,77,95,82,1,Placement Ready
28654,7.52,79,58,71,1,Needs Coding Improvement
28655,8.43,88,77,82,1,Placement Ready
28656,9.26,89,91,76,1,Placement Ready
28657,5.67,65,51,48,1,Needs Additional Training
28658,8.55,87,70,82,1,Placement Ready
28659,7.56,44,47,61,0,Needs Additional Training
28660,8.05,77,80,88,1,Placement Ready
28661,6.82,63,84,35,0,Needs Communication Improvement
28662,6.25,52,61,50,0,Needs Additional Training
28663,6.35,75,60,48,1,Needs Additional Training
28664,7.78,78,83,65,0,Needs Communication Improvement
28665,9.07,85,80,85,1,Placement Ready
28666,9.1,74,85,40,1,Needs Communication Improvement
28667,8.59,83,82,85,1,Placement Ready
28668,9.06,87,70,87,1,Placement Ready
28669,7.57,74,54,79,0,Needs Coding Improvement
28670,6.44,67,69,52,0,Needs Additional Training
28671,7.49,69,50,64,1,Needs Coding Improvement
28672,6.36,56,59,64,0,Needs Additional Training
28673,6.99,79,42,76,1,Needs Coding Improvement
